url,path_slug,filename
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxation/taxes/default_taxes.html,finance/accounting/taxation/taxes/default_taxes,default_taxes.html
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxation/taxes/eu_distance_selling.html,finance/accounting/taxation/taxes/eu_distance_selling,eu_distance_selling.html
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxation/taxes/fiscal_positions.html,finance/accounting/taxation/taxes/fiscal_positions,fiscal_positions.html
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxation/taxes/retention.html,finance/accounting/taxation/taxes/retention,retention.html
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxation/taxes/taxcloud.html,finance/accounting/taxation/taxes/taxcloud,taxcloud.html
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxation/taxes/taxes.html,finance/accounting/taxation/taxes/taxes,taxes.html
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxation/taxes/vat_validation.html,finance/accounting/taxation/taxes/vat_validation,vat_validation.html
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxes.html,finance/accounting/taxes,taxes.html
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxes/B2B_B2C.html,finance/accounting/taxes/B2B_B2C,B2B_B2C.html
https://www.odoo.com/documentation/18.0/applications/finance/accounting/taxes/avatax.html,finance/accounting/taxes/avatax,avatax.html
